Year,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,FG%,3P%,2P%,eFG%,FT%,PF,Target
2011.0,Shane Battier,SF,32.0,TOT,82.0,2375.0,12.3,0.567,0.525,0.183,4.4,13.7,11.1,1.5,2.4,12.6,11.7,2.9,2.2,5.1,0.103,0.7,1.8,0.45,0.382,0.525,0.55,0.688,158.0,3.3
2011.0,Raja Bell,SG,34.0,UTA,68.0,2097.0,8.2,0.528,0.413,0.218,1.8,8.4,8.3,1.4,0.5,11.0,12.6,1.2,0.5,1.7,0.04,-0.8,-1.1,0.409,0.352,0.449,0.482,0.892,169.0,
2011.0,Mike Bibby,PG,32.0,TOT,80.0,2285.0,10.9,0.57,0.604,0.108,0.9,9.2,17.9,1.2,0.3,14.3,14.6,2.2,1.8,4.0,0.085,0.6,-1.2,0.431,0.44,0.417,0.563,0.629,175.0,
2011.0,Chauncey Billups,PG,34.0,TOT,72.0,2310.0,18.7,0.617,0.457,0.528,1.3,8.1,25.8,1.5,0.5,15.3,22.3,6.6,1.4,8.0,0.166,4.1,-2.1,0.427,0.402,0.448,0.519,0.916,146.0,
2011.0,Steve Blake,PG,30.0,LAL,79.0,1581.0,7.5,0.5,0.631,0.098,1.4,9.5,15.0,1.3,0.1,18.6,11.3,0.3,1.5,1.8,0.055,-1.9,-0.4,0.359,0.378,0.327,0.479,0.867,99.0,1.0
2011.0,Keith Bogans,SG,30.0,CHI,82.0,1461.0,9.0,0.559,0.772,0.104,1.6,10.1,10.1,1.4,0.5,11.3,11.4,1.4,2.2,3.6,0.118,-0.4,0.4,0.404,0.38,0.486,0.55,0.656,113.0,
2011.0,Matt Bonner,PF,30.0,SAS,66.0,1432.0,13.5,0.617,0.62,0.116,5.0,14.2,6.2,0.9,1.0,6.5,13.4,3.0,1.4,4.4,0.147,2.1,-0.1,0.464,0.457,0.475,0.605,0.744,110.0,4.0
2011.0,Elton Brand,PF,31.0,PHI,81.0,2809.0,18.5,0.553,0.001,0.278,9.7,18.0,7.1,1.7,2.9,8.4,19.7,5.1,4.4,9.4,0.161,0.5,1.9,0.512,0.0,0.512,0.512,0.78,244.0,6.1
2011.0,Kobe Bryant,SG,32.0,LAL,82.0,2779.0,23.9,0.548,0.217,0.356,3.5,13.3,26.7,1.9,0.3,11.4,35.1,6.8,3.5,10.3,0.178,4.7,-0.9,0.451,0.323,0.487,0.487,0.828,172.0,6.2
2011.0,Marcus Camby,C,36.0,POR,59.0,1540.0,14.8,0.426,0.003,0.238,13.8,35.2,11.7,1.4,5.0,16.0,11.7,0.8,3.0,3.7,0.116,-2.9,5.2,0.398,0.0,0.399,0.398,0.614,140.0,3.6
2011.0,Vince Carter,SG,34.0,TOT,73.0,2051.0,14.8,0.528,0.36,0.194,3.1,12.4,12.1,1.7,0.7,8.5,23.5,2.0,1.9,3.8,0.089,1.0,-0.7,0.437,0.361,0.479,0.502,0.74,193.0,2.9
2011.0,Nick Collison,C,30.0,OKC,71.0,1524.0,10.8,0.6,0.0,0.302,9.5,14.6,6.7,1.4,1.5,16.7,9.8,2.1,1.5,3.6,0.113,-0.3,1.4,0.566,,0.566,0.566,0.753,210.0,3.5
2011.0,Jamal Crawford,SG,30.0,ATL,76.0,2297.0,14.2,0.545,0.399,0.297,1.2,5.6,17.7,1.3,0.5,12.8,23.4,1.9,1.4,3.4,0.071,0.7,-2.7,0.421,0.341,0.474,0.489,0.854,97.0,2.3
2011.0,Baron Davis,PG,31.0,TOT,58.0,1649.0,17.0,0.506,0.345,0.189,2.5,8.6,41.2,2.4,1.3,16.3,24.4,1.5,1.3,2.8,0.081,2.2,-1.5,0.417,0.339,0.458,0.475,0.771,143.0,
2011.0,Keyon Dooling,PG,30.0,MIL,80.0,1757.0,11.3,0.509,0.451,0.181,0.8,7.1,23.4,1.6,0.2,14.0,17.3,0.8,2.1,2.9,0.08,-1.0,-1.2,0.397,0.346,0.439,0.475,0.83,119.0,
2011.0,Tim Duncan,C,34.0,SAS,76.0,2156.0,21.9,0.537,0.005,0.307,9.3,26.8,15.7,1.2,4.8,11.4,22.9,3.7,4.0,7.7,0.171,-0.1,3.9,0.5,0.0,0.502,0.5,0.716,119.0,5.9
2011.0,Mike Dunleavy,SG,30.0,IND,61.0,1683.0,14.6,0.593,0.488,0.24,1.9,16.2,10.1,1.2,1.3,10.7,16.9,2.6,1.9,4.5,0.129,1.1,0.2,0.462,0.402,0.519,0.56,0.8,107.0,4.4
2011.0,Maurice Evans,SF,32.0,TOT,73.0,1549.0,9.1,0.513,0.394,0.137,3.9,8.0,4.5,1.1,0.7,6.8,14.2,1.0,0.7,1.7,0.054,-1.3,-1.6,0.417,0.329,0.475,0.482,0.897,129.0,
2011.0,Derek Fisher,PG,36.0,LAL,82.0,2297.0,8.9,0.486,0.301,0.195,0.7,6.6,14.0,2.3,0.3,10.9,12.8,1.2,2.5,3.7,0.078,-1.6,0.3,0.389,0.396,0.386,0.449,0.806,192.0,1.2
2011.0,Kevin Garnett,PF,34.0,BOS,71.0,2220.0,20.6,0.575,0.006,0.264,4.9,28.7,13.5,2.3,2.0,11.1,22.3,3.4,5.6,9.0,0.194,0.0,4.1,0.528,0.2,0.53,0.529,0.862,148.0,6.9
2011.0,Pau Gasol,C,30.0,LAL,82.0,3037.0,23.3,0.589,0.003,0.384,10.3,20.5,15.1,0.8,3.3,9.8,21.8,10.0,4.7,14.7,0.232,3.0,2.2,0.529,0.333,0.53,0.53,0.823,203.0,8.3
2011.0,Manu Ginobili,SG,33.0,SAS,80.0,2426.0,21.7,0.581,0.433,0.403,2.1,11.8,26.4,2.6,0.8,12.7,26.0,6.6,3.2,9.9,0.195,4.9,0.4,0.433,0.349,0.497,0.509,0.871,163.0,
2011.0,Richard Hamilton,SG,32.0,DET,55.0,1498.0,15.8,0.52,0.215,0.256,1.9,8.7,19.8,1.4,0.2,10.5,26.0,1.6,0.2,1.8,0.059,0.9,-3.4,0.429,0.382,0.442,0.47,0.849,95.0,
2011.0,Al Harrington,PF,30.0,DEN,73.0,1665.0,12.3,0.527,0.486,0.173,5.4,17.2,9.6,1.2,0.5,12.7,22.3,0.6,1.5,2.1,0.06,0.2,-1.2,0.416,0.357,0.473,0.503,0.735,202.0,3.2
2011.0,Brendan Haywood,C,31.0,DAL,72.0,1331.0,11.7,0.532,0.004,0.794,11.8,20.9,2.1,0.6,4.2,14.5,12.4,0.8,2.1,2.9,0.104,-3.2,2.1,0.574,0.0,0.577,0.574,0.362,146.0,2.7
2011.0,Grant Hill,SF,38.0,PHO,80.0,2409.0,14.7,0.563,0.138,0.312,3.7,12.5,13.0,1.4,1.1,12.5,20.1,3.1,1.3,4.4,0.087,0.3,0.2,0.484,0.395,0.498,0.511,0.829,184.0,1.6
2011.0,Kirk Hinrich,SG-PG,30.0,TOT,72.0,2157.0,12.3,0.543,0.302,0.202,1.1,8.9,21.1,1.8,0.6,15.1,16.7,1.8,1.2,3.0,0.068,-0.2,-1.3,0.446,0.399,0.467,0.506,0.841,185.0,1.8
2011.0,Zydrunas Ilgauskas,C,35.0,MIA,72.0,1145.0,12.8,0.531,0.003,0.144,11.9,17.5,3.6,1.1,4.0,13.3,16.0,1.0,1.9,2.9,0.122,-2.6,1.0,0.508,0.0,0.509,0.508,0.783,185.0,
2011.0,Stephen Jackson,SG,32.0,CHA,67.0,2405.0,14.6,0.52,0.339,0.288,2.6,12.7,18.4,1.8,0.9,14.9,27.4,-0.2,2.1,1.9,0.039,0.6,-0.8,0.411,0.337,0.449,0.468,0.816,161.0,0.6
2011.0,Antawn Jamison,PF,34.0,CLE,56.0,1842.0,16.8,0.516,0.3,0.267,5.2,18.5,9.6,1.4,1.2,7.3,26.0,1.5,1.1,2.6,0.067,0.8,-1.7,0.427,0.346,0.462,0.479,0.731,137.0,3.1
2011.0,Richard Jefferson,SF,30.0,SAS,81.0,2459.0,12.4,0.612,0.478,0.304,2.6,11.8,6.5,0.8,1.0,11.3,15.4,3.7,2.1,5.9,0.115,1.1,0.0,0.474,0.44,0.504,0.579,0.759,164.0,3.1
2011.0,James Jones,SF,30.0,MIA,81.0,1549.0,11.1,0.629,0.829,0.208,1.9,9.9,4.1,1.0,1.0,5.3,12.0,3.0,1.7,4.7,0.145,1.8,-0.9,0.422,0.429,0.39,0.6,0.833,129.0,
2011.0,Jason Kidd,PG,37.0,DAL,80.0,2653.0,14.4,0.5,0.656,0.129,1.6,13.4,35.4,2.7,0.8,22.1,14.3,2.5,3.9,6.4,0.116,1.0,2.1,0.361,0.34,0.4,0.472,0.87,119.0,3.0
2011.0,Rashard Lewis,SF-PF,31.0,TOT,57.0,1824.0,12.0,0.535,0.419,0.165,4.4,14.0,8.1,1.5,1.3,12.2,17.6,1.2,1.9,3.0,0.079,-0.2,0.3,0.433,0.357,0.488,0.508,0.802,159.0,
2011.0,Corey Maggette,SF,31.0,MIL,67.0,1401.0,15.8,0.573,0.14,0.581,3.6,16.8,11.3,0.8,0.3,15.3,27.7,1.5,1.9,3.4,0.115,-1.3,-1.4,0.453,0.359,0.468,0.478,0.834,175.0,
2011.0,Shawn Marion,SF,32.0,DAL,80.0,2253.0,17.0,0.551,0.04,0.197,9.1,19.2,8.3,1.6,1.7,12.5,21.5,2.3,3.4,5.6,0.12,-0.7,1.8,0.52,0.152,0.536,0.523,0.768,144.0,3.7
2011.0,Kenyon Martin,PF,33.0,DEN,48.0,1233.0,14.1,0.526,0.025,0.199,6.5,20.9,13.6,1.8,2.2,13.0,16.4,1.0,1.6,2.7,0.104,-0.9,2.7,0.511,0.222,0.518,0.514,0.583,136.0,
2011.0,Antonio McDyess,PF,36.0,SAS,73.0,1387.0,12.8,0.516,0.003,0.224,10.5,22.3,9.0,1.3,2.0,16.0,14.9,1.0,2.1,3.0,0.105,-2.2,2.2,0.491,0.0,0.493,0.491,0.675,163.0,
2011.0,Tracy McGrady,SG,31.0,DET,72.0,1686.0,14.9,0.503,0.171,0.251,3.4,15.4,23.6,2.1,1.6,15.2,18.6,1.0,1.1,2.1,0.061,-0.5,0.2,0.442,0.341,0.462,0.471,0.698,101.0,
2011.0,Andre Miller,PG,34.0,POR,81.0,2650.0,17.8,0.529,0.044,0.346,4.3,9.9,35.7,2.3,0.4,16.8,20.6,4.6,2.4,7.0,0.127,1.3,-0.2,0.46,0.108,0.476,0.462,0.853,171.0,2.9
2011.0,Brad Miller,C,34.0,HOU,60.0,1015.0,16.3,0.566,0.361,0.318,4.9,19.9,21.4,1.4,1.4,13.8,17.0,2.0,1.0,3.0,0.142,1.2,0.6,0.446,0.374,0.487,0.514,0.83,98.0,
2011.0,Nazr Mohammed,C,33.0,TOT,75.0,1280.0,15.9,0.538,0.002,0.25,13.2,21.2,3.3,1.2,3.5,12.3,20.6,1.0,1.6,2.7,0.1,-2.5,-0.8,0.522,0.0,0.523,0.522,0.598,184.0,
2011.0,Jamario Moon,SF,30.0,TOT,59.0,1042.0,10.1,0.499,0.496,0.069,2.5,16.0,7.8,1.4,2.4,7.9,12.0,0.4,0.7,1.1,0.05,-2.3,0.5,0.407,0.309,0.504,0.484,0.882,65.0,
2011.0,Steve Nash,PG,36.0,PHO,75.0,2497.0,20.8,0.601,0.253,0.307,1.8,10.2,53.1,1.0,0.1,22.4,21.4,7.3,0.7,7.9,0.153,3.6,-3.0,0.492,0.395,0.525,0.542,0.912,87.0,5.9
2011.0,Dirk Nowitzki,PF,32.0,DAL,73.0,2504.0,23.4,0.612,0.142,0.376,2.4,20.8,14.2,0.8,1.4,9.1,28.2,7.8,3.3,11.1,0.213,3.2,0.6,0.517,0.393,0.538,0.545,0.892,172.0,7.6
2011.0,Lamar Odom,PF,31.0,LAL,82.0,2639.0,19.4,0.589,0.199,0.275,7.8,22.2,15.5,0.9,1.8,12.2,19.7,6.1,4.0,10.1,0.184,2.3,1.4,0.53,0.382,0.566,0.568,0.675,200.0,0.3
2011.0,Anthony Parker,SF,35.0,CLE,72.0,2091.0,10.5,0.505,0.411,0.172,1.8,10.5,16.7,1.7,0.4,11.9,14.6,0.9,0.6,1.5,0.034,-0.8,-0.7,0.399,0.379,0.412,0.476,0.779,109.0,1.4
2011.0,Paul Pierce,SF,33.0,BOS,80.0,2774.0,19.7,0.62,0.291,0.44,1.6,16.6,16.1,1.5,1.4,12.3,24.0,6.5,5.1,11.6,0.201,3.1,1.6,0.497,0.374,0.547,0.551,0.86,231.0,7.0
2011.0,Tayshaun Prince,SF,30.0,DET,78.0,2562.0,15.1,0.511,0.098,0.168,3.6,12.6,14.4,0.6,1.3,7.1,21.0,2.9,0.4,3.3,0.062,0.0,-1.7,0.473,0.347,0.486,0.49,0.702,90.0,2.1
2011.0,Vladimir Radmanovic,PF,30.0,GSW,74.0,1169.0,12.6,0.562,0.544,0.107,6.1,14.7,9.6,1.9,2.9,14.6,14.7,1.2,0.9,2.1,0.086,-0.2,0.2,0.431,0.405,0.462,0.541,0.882,157.0,
2011.0,Jason Richardson,SG,30.0,TOT,80.0,2715.0,15.0,0.555,0.454,0.151,2.9,11.1,9.2,1.8,0.4,7.8,20.6,3.6,3.3,6.9,0.123,2.0,0.1,0.447,0.395,0.49,0.536,0.73,162.0,2.8
2011.0,John Salmons,SG,31.0,MIL,73.0,2554.0,12.8,0.51,0.244,0.267,1.2,11.2,17.5,1.5,0.9,12.0,20.9,0.9,3.4,4.3,0.081,-0.8,0.7,0.415,0.379,0.427,0.462,0.813,157.0,0.4
2011.0,Luis Scola,PF,30.0,HOU,74.0,2412.0,18.4,0.538,0.003,0.257,6.9,21.6,13.7,1.0,1.3,10.5,25.7,3.3,2.2,5.5,0.11,-0.2,-0.1,0.504,0.0,0.505,0.504,0.738,227.0,3.4
2011.0,Jason Terry,SG,33.0,DAL,82.0,2564.0,15.9,0.545,0.322,0.196,1.1,5.7,22.2,1.9,0.4,12.4,24.7,2.8,2.5,5.3,0.1,1.5,-0.9,0.451,0.362,0.493,0.509,0.85,140.0,3.8
2011.0,Kurt Thomas,PF,38.0,CHI,52.0,1178.0,10.0,0.527,0.005,0.172,7.7,21.9,7.4,1.4,2.7,17.3,9.4,0.7,2.6,3.2,0.131,-2.9,4.0,0.511,1.0,0.508,0.513,0.625,164.0,
2011.0,Hedo Turkoglu,SF-PF,31.0,TOT,81.0,2540.0,13.4,0.555,0.429,0.216,2.1,14.0,21.5,1.5,1.0,14.3,16.7,3.4,3.4,6.8,0.129,1.1,1.5,0.446,0.41,0.473,0.534,0.679,247.0,2.1
2011.0,Ben Wallace,C,36.0,DET,54.0,1238.0,12.3,0.442,0.013,0.383,12.2,22.9,8.1,2.3,3.5,20.2,8.2,0.5,1.4,1.9,0.072,-2.0,3.8,0.45,0.5,0.449,0.453,0.333,81.0,
2011.0,Earl Watson,PG,31.0,UTA,80.0,1567.0,10.2,0.5,0.349,0.267,4.0,10.1,25.7,2.1,0.9,25.3,13.4,0.2,0.8,1.0,0.03,-1.7,-0.9,0.41,0.336,0.45,0.469,0.671,146.0,0.4
2011.0,David West,PF,30.0,NOH,70.0,2451.0,20.4,0.558,0.009,0.314,7.6,18.7,12.7,1.5,2.1,10.7,25.8,4.4,3.4,7.8,0.152,1.2,1.5,0.508,0.222,0.51,0.509,0.807,202.0,5.9
2011.0,Metta World,SF,31.0,LAL,82.0,2410.0,11.2,0.485,0.354,0.207,4.9,7.6,10.7,2.7,1.1,11.1,15.3,1.2,3.2,4.4,0.088,-0.3,1.4,0.397,0.356,0.419,0.46,0.676,181.0,2.6
2012.0,Ray Allen,SG,36.0,BOS,46.0,1565.0,14.8,0.607,0.475,0.215,1.1,9.2,11.8,1.7,0.4,11.2,18.6,2.5,2.2,4.7,0.145,2.4,0.3,0.458,0.453,0.463,0.566,0.915,83.0,5.4
2012.0,Tony Allen,SG,30.0,MEM,58.0,1525.0,15.7,0.541,0.058,0.391,7.4,10.6,8.3,3.6,1.8,15.2,18.4,1.7,2.5,4.2,0.131,0.0,2.5,0.469,0.308,0.479,0.478,0.8,142.0,5.1
2012.0,Matt Barnes,SF,31.0,LAL,63.0,1440.0,15.5,0.554,0.357,0.331,7.9,18.3,13.8,1.3,2.4,14.1,16.4,2.4,1.8,4.3,0.142,1.1,1.5,0.452,0.333,0.518,0.512,0.742,152.0,6.3
2012.0,Shane Battier,SF,33.0,MIA,65.0,1499.0,9.7,0.504,0.627,0.127,4.6,7.7,8.0,2.2,1.8,10.7,10.7,1.2,2.1,3.3,0.104,0.2,1.5,0.387,0.339,0.468,0.493,0.622,105.0,4.4
2012.0,Steve Blake,PG,31.0,LAL,53.0,1237.0,8.5,0.493,0.59,0.101,0.9,6.6,21.0,1.7,0.1,20.5,13.0,0.2,0.8,1.0,0.04,-1.4,-1.4,0.377,0.335,0.436,0.476,0.778,75.0,2.4
2012.0,Matt Bonner,PF,31.0,SAS,65.0,1326.0,13.2,0.597,0.714,0.06,2.6,15.7,6.5,0.6,1.1,3.8,12.8,2.7,1.2,4.0,0.143,2.3,-0.3,0.44,0.42,0.49,0.59,0.762,68.0,
2012.0,Carlos Boozer,PF,30.0,CHI,66.0,1948.0,19.7,0.549,0.001,0.163,6.7,25.3,11.8,1.7,0.9,11.3,23.8,3.3,4.3,7.6,0.187,0.3,1.7,0.532,0.0,0.533,0.532,0.693,168.0,5.7
2012.0,Elton Brand,C,32.0,PHI,60.0,1732.0,18.0,0.521,0.002,0.2,9.2,18.3,9.2,1.8,4.2,9.3,18.9,2.5,3.6,6.1,0.168,-0.5,3.4,0.494,0.0,0.495,0.494,0.733,176.0,3.4
2012.0,Kobe Bryant,SG,33.0,LAL,58.0,2232.0,21.9,0.527,0.215,0.338,3.5,11.8,23.7,1.6,0.6,11.7,35.7,4.2,2.0,6.2,0.132,3.6,-1.4,0.43,0.303,0.464,0.462,0.845,105.0,10.9
2012.0,Caron Butler,SF,31.0,LAC,63.0,1871.0,11.7,0.501,0.365,0.152,2.8,12.0,6.8,1.5,0.4,9.3,20.4,1.2,1.1,2.3,0.059,-0.7,-1.5,0.407,0.358,0.435,0.472,0.813,123.0,3.6
2012.0,Jose Calderon,PG,30.0,TOR,53.0,1799.0,16.7,0.547,0.333,0.143,1.3,9.1,44.2,1.4,0.1,17.0,16.0,3.9,1.2,5.1,0.136,2.2,-2.6,0.457,0.371,0.5,0.519,0.882,94.0,7.4
2012.0,Marcus Camby,C,37.0,TOT,59.0,1352.0,16.2,0.455,0.017,0.223,13.3,32.7,11.9,1.9,4.8,15.3,12.6,1.1,2.5,3.6,0.127,-1.9,4.9,0.446,0.4,0.447,0.449,0.453,126.0,
2012.0,Vince Carter,SG,35.0,DAL,61.0,1542.0,13.6,0.519,0.378,0.212,2.3,12.5,15.0,1.9,1.3,12.4,20.4,1.0,1.8,2.9,0.09,0.0,0.6,0.411,0.361,0.442,0.48,0.826,134.0,6.0
2012.0,Nick Collison,PF,31.0,OKC,63.0,1307.0,12.1,0.622,0.005,0.308,11.1,12.7,9.3,1.3,1.6,21.1,10.0,2.3,1.2,3.5,0.13,0.9,1.3,0.597,0.0,0.6,0.597,0.71,153.0,5.2
2012.0,Jamal Crawford,PG,31.0,POR,60.0,1613.0,15.7,0.506,0.353,0.28,1.1,7.5,20.5,1.8,0.7,11.8,26.6,1.6,0.7,2.3,0.069,0.9,-2.6,0.384,0.308,0.426,0.438,0.927,74.0,5.4
2012.0,Samuel Dalembert,C,30.0,HOU,65.0,1446.0,16.9,0.551,0.003,0.286,12.6,24.1,3.6,1.3,5.7,15.6,16.6,1.8,2.3,4.1,0.137,-2.1,2.4,0.506,0.0,0.508,0.506,0.796,162.0,
2012.0,Tim Duncan,C,35.0,SAS,58.0,1634.0,22.5,0.531,0.005,0.34,7.9,28.2,13.5,1.2,3.9,10.3,26.2,3.0,2.9,5.9,0.174,-0.2,2.6,0.492,0.0,0.495,0.492,0.695,98.0,8.3
2012.0,Mike Dunleavy,SF,31.0,MIL,55.0,1445.0,16.6,0.597,0.413,0.284,2.2,13.7,13.0,1.0,0.4,9.3,19.0,3.5,0.9,4.4,0.146,2.6,-1.7,0.474,0.399,0.527,0.557,0.811,87.0,4.4
2012.0,Derek Fisher,PG,37.0,TOT,63.0,1508.0,8.0,0.464,0.313,0.193,0.9,7.7,16.7,1.8,0.2,16.2,13.6,0.1,1.1,1.2,0.038,-2.3,-0.7,0.371,0.321,0.393,0.421,0.851,117.0,
2012.0,Kevin Garnett,C,35.0,BOS,60.0,1864.0,20.4,0.55,0.012,0.243,4.4,25.8,17.9,1.6,2.5,11.1,24.9,2.6,4.3,6.9,0.178,0.2,3.3,0.503,0.333,0.505,0.505,0.857,141.0,5.6
2012.0,Pau Gasol,PF,31.0,LAL,65.0,2430.0,20.4,0.547,0.029,0.285,8.8,21.8,17.2,0.8,2.6,12.1,22.1,5.2,3.1,8.3,0.165,1.7,2.0,0.501,0.259,0.508,0.504,0.782,127.0,3.7
2012.0,Drew Gooden,C,30.0,MIL,56.0,1469.0,18.8,0.512,0.084,0.317,9.5,18.0,16.5,1.6,1.7,12.7,25.7,2.0,1.5,3.6,0.116,0.7,0.3,0.437,0.291,0.45,0.449,0.846,112.0,
2012.0,Al Harrington,PF,31.0,DEN,64.0,1761.0,15.3,0.535,0.392,0.228,4.9,20.4,8.2,1.7,0.5,11.6,24.4,1.6,1.6,3.2,0.088,0.8,-1.3,0.446,0.333,0.519,0.512,0.676,181.0,
2012.0,Udonis Haslem,PF,31.0,MIA,64.0,1589.0,10.9,0.479,0.0,0.286,9.1,25.6,4.0,1.2,1.2,13.0,13.5,0.7,2.8,3.5,0.106,-3.5,0.7,0.423,,0.423,0.423,0.814,142.0,3.2
2012.0,Brendan Haywood,C,32.0,DAL,54.0,1146.0,12.9,0.52,0.0,0.421,13.7,18.0,2.6,1.1,3.8,14.5,12.8,1.1,1.6,2.7,0.114,-2.4,1.9,0.518,,0.518,0.518,0.469,121.0,0.1
2012.0,Grant Hill,SF,39.0,PHO,49.0,1378.0,12.3,0.5,0.118,0.242,2.4,11.5,12.1,1.5,1.5,11.5,18.6,0.6,0.9,1.6,0.055,-1.2,0.7,0.446,0.264,0.47,0.461,0.761,88.0,
2012.0,Kirk Hinrich,SG,31.0,ATL,48.0,1237.0,9.2,0.511,0.461,0.108,1.1,8.5,16.3,1.6,0.7,15.8,13.9,0.4,1.4,1.8,0.069,-1.4,-0.1,0.414,0.346,0.472,0.493,0.781,100.0,3.1
2012.0,Stephen Jackson,SF,33.0,TOT,47.0,1212.0,10.7,0.485,0.4,0.268,2.0,13.1,14.6,2.3,0.8,17.8,21.3,-0.7,1.3,0.6,0.025,-1.7,0.1,0.374,0.288,0.431,0.432,0.825,99.0,0.3
2012.0,Antawn Jamison,PF,35.0,CLE,65.0,2151.0,16.1,0.481,0.256,0.26,6.3,15.7,11.9,1.2,1.5,7.2,26.2,2.1,1.0,3.1,0.07,0.7,-1.8,0.403,0.341,0.425,0.447,0.683,164.0,4.3
2012.0,Richard Jefferson,SF,31.0,TOT,63.0,1748.0,11.1,0.55,0.551,0.174,1.7,12.4,7.3,1.1,0.8,8.7,15.1,1.9,1.2,3.1,0.085,0.7,-0.6,0.416,0.42,0.411,0.532,0.694,121.0,
2012.0,Joe Johnson,SG,30.0,ATL,60.0,2127.0,18.4,0.557,0.346,0.2,2.9,9.2,19.7,1.2,0.5,10.3,24.9,4.4,2.1,6.4,0.145,3.4,-1.4,0.454,0.388,0.489,0.521,0.849,75.0,5.1
2012.0,Dahntay Jones,SF,31.0,IND,65.0,1052.0,10.3,0.533,0.274,0.352,2.5,10.0,9.6,1.2,0.8,12.4,16.0,1.1,0.8,2.0,0.09,-0.9,-1.1,0.409,0.429,0.402,0.468,0.838,119.0,0.6
2012.0,Jason Kidd,PG,38.0,DAL,48.0,1379.0,13.1,0.524,0.817,0.103,1.2,14.8,28.4,3.1,0.6,24.2,12.7,0.9,2.1,3.0,0.104,0.4,2.1,0.363,0.354,0.4,0.507,0.786,83.0,5.4
2012.0,Kyle Korver,SG,30.0,CHI,65.0,1469.0,13.6,0.6,0.658,0.16,2.0,9.9,11.7,1.3,0.7,10.7,15.3,3.1,2.1,5.3,0.172,2.5,0.0,0.432,0.435,0.426,0.575,0.833,110.0,6.4
2012.0,Shawn Marion,SF,33.0,DAL,63.0,1919.0,15.0,0.488,0.105,0.144,8.6,18.6,11.5,1.8,1.5,12.5,19.0,1.0,2.7,3.7,0.092,-1.1,2.2,0.446,0.294,0.464,0.461,0.796,87.0,5.3
2012.0,Andre Miller,SG,35.0,DEN,66.0,1809.0,14.8,0.51,0.15,0.306,3.5,10.5,36.5,1.8,0.4,22.0,19.8,1.9,1.0,2.9,0.078,0.2,-1.0,0.438,0.217,0.478,0.455,0.811,133.0,5.4
2012.0,Steve Nash,PG,37.0,PHO,62.0,1961.0,20.3,0.625,0.254,0.256,1.5,9.1,53.1,1.0,0.3,27.1,19.6,5.2,0.6,5.9,0.144,2.9,-3.5,0.532,0.39,0.58,0.581,0.894,53.0,4.3
2012.0,Dirk Nowitzki,PF,33.0,DAL,62.0,2079.0,21.7,0.564,0.205,0.343,2.5,19.9,12.6,1.1,1.2,9.0,29.2,5.0,2.6,7.6,0.175,2.3,-0.5,0.457,0.368,0.481,0.495,0.896,129.0,5.0
2012.0,Lamar Odom,SF,32.0,DAL,50.0,1027.0,9.2,0.423,0.318,0.281,4.0,18.7,12.9,1.0,1.4,11.7,20.1,-0.9,1.2,0.3,0.014,-3.6,0.5,0.352,0.252,0.399,0.393,0.592,97.0,2.7
2012.0,Anthony Parker,SF,36.0,CLE,51.0,1280.0,10.9,0.523,0.423,0.172,0.9,11.8,15.7,1.6,0.4,12.5,14.1,1.0,0.4,1.4,0.052,-0.8,-1.1,0.433,0.362,0.484,0.509,0.625,65.0,
2012.0,Paul Pierce,SF,34.0,BOS,61.0,2075.0,19.6,0.567,0.307,0.387,2.2,15.2,24.3,1.8,1.0,14.2,28.1,3.3,3.7,7.0,0.161,3.3,1.1,0.443,0.366,0.476,0.499,0.852,147.0,7.2
2012.0,Tayshaun Prince,SF,31.0,DET,63.0,2087.0,12.8,0.47,0.13,0.144,4.0,12.4,13.2,0.7,1.2,8.0,20.4,1.2,0.9,2.1,0.048,-1.0,-1.3,0.421,0.356,0.431,0.444,0.774,77.0,3.6
2012.0,Jason Richardson,SG,31.0,ORL,54.0,1591.0,13.3,0.502,0.465,0.116,2.6,11.6,12.0,1.8,1.1,8.7,20.2,1.2,1.6,2.8,0.084,0.6,0.0,0.408,0.368,0.442,0.493,0.594,91.0,
2012.0,Luke Ridnour,SG,30.0,MIN,53.0,1750.0,13.6,0.53,0.276,0.216,1.2,7.8,24.0,1.6,0.7,13.7,17.8,2.4,0.9,3.3,0.09,0.9,-0.6,0.44,0.322,0.485,0.485,0.891,136.0,4.3
2012.0,John Salmons,SF,32.0,SAC,46.0,1250.0,9.0,0.471,0.325,0.13,1.7,10.5,11.1,1.5,0.4,11.0,14.2,0.3,0.1,0.4,0.014,-1.7,-1.2,0.409,0.295,0.464,0.457,0.644,77.0,1.6
2012.0,Luis Scola,PF,31.0,HOU,66.0,2067.0,15.4,0.526,0.003,0.223,6.8,17.3,12.0,0.9,0.9,13.6,24.8,1.8,1.6,3.4,0.08,-1.0,-0.4,0.491,0.0,0.493,0.491,0.773,214.0,4.4
2012.0,Jason Terry,SG,34.0,DAL,63.0,2000.0,15.7,0.54,0.44,0.134,0.9,7.4,19.9,1.9,0.4,12.6,23.3,2.0,1.8,3.8,0.092,2.0,-1.1,0.43,0.378,0.471,0.513,0.883,69.0,4.0
